:START_ID,predicate,:END_ID,:TYPE,evidence_sentence,source_chunk_id,description
chunk:2b653593429bb9f8f679,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:2b653593429bb9f8f679,
chunk:de906c047cd84a2a9fa1,NEXT,chunk:1b33102ed4616242ec87,NEXT,,chunk:de906c047cd84a2a9fa1,
chunk:de906c047cd84a2a9fa1,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:de906c047cd84a2a9fa1,
chunk:1b33102ed4616242ec87,NEXT,chunk:f42763d54f7bf496a596,NEXT,,chunk:1b33102ed4616242ec87,
chunk:1b33102ed4616242ec87,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:1b33102ed4616242ec87,
chunk:f42763d54f7bf496a596,NEXT,chunk:65ad83bd20fce8dc91ab,NEXT,,chunk:f42763d54f7bf496a596,
chunk:f42763d54f7bf496a596,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:f42763d54f7bf496a596,
chunk:65ad83bd20fce8dc91ab,NEXT,chunk:4dd4f7aabd48a8ec222e,NEXT,,chunk:65ad83bd20fce8dc91ab,
chunk:65ad83bd20fce8dc91ab,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:65ad83bd20fce8dc91ab,
chunk:4dd4f7aabd48a8ec222e,PART_OF,document:a9737230334e6b8f8dc2,PART_OF,,chunk:4dd4f7aabd48a8ec222e,
chunk:765d8a89b753df4f0370,NEXT,chunk:a9c09bf5b1c8d767d134,NEXT,,chunk:765d8a89b753df4f0370,
chunk:765d8a89b753df4f0370,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:765d8a89b753df4f0370,
chunk:a9c09bf5b1c8d767d134,NEXT,chunk:5b4f53345bc0084f4df0,NEXT,,chunk:a9c09bf5b1c8d767d134,
chunk:a9c09bf5b1c8d767d134,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:a9c09bf5b1c8d767d134,
chunk:5b4f53345bc0084f4df0,NEXT,chunk:f46efb4077563491a59e,NEXT,,chunk:5b4f53345bc0084f4df0,
chunk:5b4f53345bc0084f4df0,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:5b4f53345bc0084f4df0,
chunk:f46efb4077563491a59e,NEXT,chunk:2255c60a4a50c2f3c3a1,NEXT,,chunk:f46efb4077563491a59e,
chunk:f46efb4077563491a59e,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:f46efb4077563491a59e,
chunk:2255c60a4a50c2f3c3a1,NEXT,chunk:081c327301641e63dd98,NEXT,,chunk:2255c60a4a50c2f3c3a1,
chunk:2255c60a4a50c2f3c3a1,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:2255c60a4a50c2f3c3a1,
chunk:081c327301641e63dd98,NEXT,chunk:3eff9eea1ebe154435d5,NEXT,,chunk:081c327301641e63dd98,
chunk:081c327301641e63dd98,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:081c327301641e63dd98,
chunk:3eff9eea1ebe154435d5,NEXT,chunk:9ab276bbb0058504f8ef,NEXT,,chunk:3eff9eea1ebe154435d5,
chunk:3eff9eea1ebe154435d5,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:3eff9eea1ebe154435d5,
chunk:9ab276bbb0058504f8ef,NEXT,chunk:4d5257308a32c28062ae,NEXT,,chunk:9ab276bbb0058504f8ef,
chunk:9ab276bbb0058504f8ef,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:9ab276bbb0058504f8ef,
chunk:4d5257308a32c28062ae,NEXT,chunk:98b4c30d85db5e09b476,NEXT,,chunk:4d5257308a32c28062ae,
chunk:4d5257308a32c28062ae,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:4d5257308a32c28062ae,
chunk:98b4c30d85db5e09b476,NEXT,chunk:da2351f5bb87c52a6e0e,NEXT,,chunk:98b4c30d85db5e09b476,
chunk:98b4c30d85db5e09b476,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:98b4c30d85db5e09b476,
chunk:da2351f5bb87c52a6e0e,NEXT,chunk:5a6d5ede9c4026b03d13,NEXT,,chunk:da2351f5bb87c52a6e0e,
chunk:da2351f5bb87c52a6e0e,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:da2351f5bb87c52a6e0e,
chunk:5a6d5ede9c4026b03d13,NEXT,chunk:f875adc3db33718490a0,NEXT,,chunk:5a6d5ede9c4026b03d13,
chunk:5a6d5ede9c4026b03d13,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:5a6d5ede9c4026b03d13,
chunk:f875adc3db33718490a0,NEXT,chunk:15d9ed8cd3657c62fec8,NEXT,,chunk:f875adc3db33718490a0,
chunk:f875adc3db33718490a0,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:f875adc3db33718490a0,
chunk:15d9ed8cd3657c62fec8,NEXT,chunk:ded0cda3df20e11d523f,NEXT,,chunk:15d9ed8cd3657c62fec8,
chunk:15d9ed8cd3657c62fec8,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:15d9ed8cd3657c62fec8,
chunk:ded0cda3df20e11d523f,NEXT,chunk:d02044075c55859ca72f,NEXT,,chunk:ded0cda3df20e11d523f,
chunk:ded0cda3df20e11d523f,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:ded0cda3df20e11d523f,
chunk:d02044075c55859ca72f,NEXT,chunk:2af0bb7826acab0630e2,NEXT,,chunk:d02044075c55859ca72f,
chunk:d02044075c55859ca72f,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:d02044075c55859ca72f,
chunk:2af0bb7826acab0630e2,NEXT,chunk:39901dd6e87a56f4efd6,NEXT,,chunk:2af0bb7826acab0630e2,
chunk:2af0bb7826acab0630e2,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:2af0bb7826acab0630e2,
chunk:39901dd6e87a56f4efd6,NEXT,chunk:0dafde5d74f60bfefe9a,NEXT,,chunk:39901dd6e87a56f4efd6,
chunk:39901dd6e87a56f4efd6,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:39901dd6e87a56f4efd6,
chunk:0dafde5d74f60bfefe9a,NEXT,chunk:b3515c848f5dbb7ff1ca,NEXT,,chunk:0dafde5d74f60bfefe9a,
chunk:0dafde5d74f60bfefe9a,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:0dafde5d74f60bfefe9a,
chunk:b3515c848f5dbb7ff1ca,NEXT,chunk:be5603a8ceb837e14e5e,NEXT,,chunk:b3515c848f5dbb7ff1ca,
chunk:b3515c848f5dbb7ff1ca,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:b3515c848f5dbb7ff1ca,
chunk:be5603a8ceb837e14e5e,NEXT,chunk:7d04cfe1d0ea717c3967,NEXT,,chunk:be5603a8ceb837e14e5e,
chunk:be5603a8ceb837e14e5e,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:be5603a8ceb837e14e5e,
chunk:7d04cfe1d0ea717c3967,NEXT,chunk:b23602bf8bb3ae44ad6f,NEXT,,chunk:7d04cfe1d0ea717c3967,
chunk:7d04cfe1d0ea717c3967,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:7d04cfe1d0ea717c3967,
chunk:b23602bf8bb3ae44ad6f,NEXT,chunk:0deb12e98e635343d09c,NEXT,,chunk:b23602bf8bb3ae44ad6f,
chunk:b23602bf8bb3ae44ad6f,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:b23602bf8bb3ae44ad6f,
chunk:0deb12e98e635343d09c,NEXT,chunk:6d59673ee33d09b5b92c,NEXT,,chunk:0deb12e98e635343d09c,
chunk:0deb12e98e635343d09c,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:0deb12e98e635343d09c,
chunk:6d59673ee33d09b5b92c,NEXT,chunk:7379738f64e6e1d49950,NEXT,,chunk:6d59673ee33d09b5b92c,
chunk:6d59673ee33d09b5b92c,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:6d59673ee33d09b5b92c,
chunk:7379738f64e6e1d49950,NEXT,chunk:979cd15365847d6edbce,NEXT,,chunk:7379738f64e6e1d49950,
chunk:7379738f64e6e1d49950,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:7379738f64e6e1d49950,
chunk:979cd15365847d6edbce,NEXT,chunk:4b8469b7fed962fd8295,NEXT,,chunk:979cd15365847d6edbce,
chunk:979cd15365847d6edbce,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:979cd15365847d6edbce,
chunk:4b8469b7fed962fd8295,NEXT,chunk:5f1bfcce3d2a696485c7,NEXT,,chunk:4b8469b7fed962fd8295,
chunk:4b8469b7fed962fd8295,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:4b8469b7fed962fd8295,
chunk:5f1bfcce3d2a696485c7,NEXT,chunk:2094d2b9bb033746517c,NEXT,,chunk:5f1bfcce3d2a696485c7,
chunk:5f1bfcce3d2a696485c7,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:5f1bfcce3d2a696485c7,
chunk:2094d2b9bb033746517c,NEXT,chunk:9e73d12f864f6fec46e2,NEXT,,chunk:2094d2b9bb033746517c,
chunk:2094d2b9bb033746517c,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:2094d2b9bb033746517c,
chunk:9e73d12f864f6fec46e2,NEXT,chunk:b30331577f5af0e41c9d,NEXT,,chunk:9e73d12f864f6fec46e2,
chunk:9e73d12f864f6fec46e2,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:9e73d12f864f6fec46e2,
chunk:b30331577f5af0e41c9d,NEXT,chunk:cd5864838e2e1bfcfba8,NEXT,,chunk:b30331577f5af0e41c9d,
chunk:b30331577f5af0e41c9d,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:b30331577f5af0e41c9d,
chunk:cd5864838e2e1bfcfba8,NEXT,chunk:ecfbf6496b142b565a17,NEXT,,chunk:cd5864838e2e1bfcfba8,
chunk:cd5864838e2e1bfcfba8,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:cd5864838e2e1bfcfba8,
chunk:ecfbf6496b142b565a17,NEXT,chunk:a34b0d4928aebff231c9,NEXT,,chunk:ecfbf6496b142b565a17,
chunk:ecfbf6496b142b565a17,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:ecfbf6496b142b565a17,
chunk:a34b0d4928aebff231c9,NEXT,chunk:cd58680b41031d4dc726,NEXT,,chunk:a34b0d4928aebff231c9,
chunk:a34b0d4928aebff231c9,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:a34b0d4928aebff231c9,
chunk:cd58680b41031d4dc726,NEXT,chunk:c6941b1eb9cbadd4e20b,NEXT,,chunk:cd58680b41031d4dc726,
chunk:cd58680b41031d4dc726,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:cd58680b41031d4dc726,
chunk:c6941b1eb9cbadd4e20b,NEXT,chunk:402e1824e5392a77af74,NEXT,,chunk:c6941b1eb9cbadd4e20b,
chunk:c6941b1eb9cbadd4e20b,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:c6941b1eb9cbadd4e20b,
chunk:402e1824e5392a77af74,NEXT,chunk:d684b1c0b3c5bae9a7ac,NEXT,,chunk:402e1824e5392a77af74,
chunk:402e1824e5392a77af74,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:402e1824e5392a77af74,
chunk:d684b1c0b3c5bae9a7ac,NEXT,chunk:e9f3ae787b044da61892,NEXT,,chunk:d684b1c0b3c5bae9a7ac,
chunk:d684b1c0b3c5bae9a7ac,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:d684b1c0b3c5bae9a7ac,
chunk:e9f3ae787b044da61892,NEXT,chunk:4cf455d0e357df87274a,NEXT,,chunk:e9f3ae787b044da61892,
chunk:e9f3ae787b044da61892,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:e9f3ae787b044da61892,
chunk:4cf455d0e357df87274a,NEXT,chunk:224f85c59523b48111f2,NEXT,,chunk:4cf455d0e357df87274a,
chunk:4cf455d0e357df87274a,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:4cf455d0e357df87274a,
chunk:224f85c59523b48111f2,NEXT,chunk:c7280158286899c4faac,NEXT,,chunk:224f85c59523b48111f2,
chunk:224f85c59523b48111f2,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:224f85c59523b48111f2,
chunk:c7280158286899c4faac,PART_OF,document:38e923d2d12ab70107cc,PART_OF,,chunk:c7280158286899c4faac,
chunk:543f12f445570f7b49db,PART_OF,document:56f961363cd91a81566f,PART_OF,,chunk:543f12f445570f7b49db,
chunk:337ebd5c57005a297405,NEXT,chunk:d3c3819f969ecccc73bb,NEXT,,chunk:337ebd5c57005a297405,
chunk:337ebd5c57005a297405,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:337ebd5c57005a297405,
chunk:d3c3819f969ecccc73bb,NEXT,chunk:65d110a896a08ad2971d,NEXT,,chunk:d3c3819f969ecccc73bb,
chunk:d3c3819f969ecccc73bb,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:d3c3819f969ecccc73bb,
chunk:65d110a896a08ad2971d,NEXT,chunk:c666c419732ada2c7671,NEXT,,chunk:65d110a896a08ad2971d,
chunk:65d110a896a08ad2971d,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:65d110a896a08ad2971d,
chunk:c666c419732ada2c7671,NEXT,chunk:2e3350ade0a89301ee8a,NEXT,,chunk:c666c419732ada2c7671,
chunk:c666c419732ada2c7671,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:c666c419732ada2c7671,
chunk:2e3350ade0a89301ee8a,NEXT,chunk:38fcd2031ce61a9b3415,NEXT,,chunk:2e3350ade0a89301ee8a,
chunk:2e3350ade0a89301ee8a,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:2e3350ade0a89301ee8a,
chunk:38fcd2031ce61a9b3415,NEXT,chunk:2adcfe4959563e1bd4f5,NEXT,,chunk:38fcd2031ce61a9b3415,
chunk:38fcd2031ce61a9b3415,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:38fcd2031ce61a9b3415,
chunk:2adcfe4959563e1bd4f5,NEXT,chunk:2d07dffc8d01f1b5e08d,NEXT,,chunk:2adcfe4959563e1bd4f5,
chunk:2adcfe4959563e1bd4f5,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:2adcfe4959563e1bd4f5,
chunk:2d07dffc8d01f1b5e08d,NEXT,chunk:b07f2b600ab4d97a6ba7,NEXT,,chunk:2d07dffc8d01f1b5e08d,
chunk:2d07dffc8d01f1b5e08d,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:2d07dffc8d01f1b5e08d,
chunk:b07f2b600ab4d97a6ba7,NEXT,chunk:39fb73d617b3eadebf22,NEXT,,chunk:b07f2b600ab4d97a6ba7,
chunk:b07f2b600ab4d97a6ba7,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:b07f2b600ab4d97a6ba7,
chunk:39fb73d617b3eadebf22,NEXT,chunk:bf63f190bff86644f969,NEXT,,chunk:39fb73d617b3eadebf22,
chunk:39fb73d617b3eadebf22,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:39fb73d617b3eadebf22,
chunk:bf63f190bff86644f969,PART_OF,document:1ebae1ac90376f4f9d9b,PART_OF,,chunk:bf63f190bff86644f969,
chunk:ddd69ba9f84aba641753,NEXT,chunk:e793b53c6103b111373e,NEXT,,chunk:ddd69ba9f84aba641753,
chunk:ddd69ba9f84aba641753,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:ddd69ba9f84aba641753,
chunk:e793b53c6103b111373e,NEXT,chunk:69ce6a28abd53ee24939,NEXT,,chunk:e793b53c6103b111373e,
chunk:e793b53c6103b111373e,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:e793b53c6103b111373e,
chunk:69ce6a28abd53ee24939,NEXT,chunk:ebdd343561161064cf91,NEXT,,chunk:69ce6a28abd53ee24939,
chunk:69ce6a28abd53ee24939,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:69ce6a28abd53ee24939,
chunk:ebdd343561161064cf91,NEXT,chunk:61eb2d8d71d20f12d8f0,NEXT,,chunk:ebdd343561161064cf91,
chunk:ebdd343561161064cf91,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:ebdd343561161064cf91,
chunk:61eb2d8d71d20f12d8f0,NEXT,chunk:8a38474c31f63ce8d459,NEXT,,chunk:61eb2d8d71d20f12d8f0,
chunk:61eb2d8d71d20f12d8f0,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:61eb2d8d71d20f12d8f0,
chunk:8a38474c31f63ce8d459,NEXT,chunk:378a165c93d88e06e693,NEXT,,chunk:8a38474c31f63ce8d459,
chunk:8a38474c31f63ce8d459,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:8a38474c31f63ce8d459,
chunk:378a165c93d88e06e693,PART_OF,document:df3f7f8803b12412a364,PART_OF,,chunk:378a165c93d88e06e693,
chunk:0ac641d42fc0ebe14a56,NEXT,chunk:1a7ba0d89fad3aa0bf47,NEXT,,chunk:0ac641d42fc0ebe14a56,
chunk:0ac641d42fc0ebe14a56,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:0ac641d42fc0ebe14a56,
chunk:1a7ba0d89fad3aa0bf47,NEXT,chunk:df36737092528cb5b5d5,NEXT,,chunk:1a7ba0d89fad3aa0bf47,
chunk:1a7ba0d89fad3aa0bf47,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:1a7ba0d89fad3aa0bf47,
chunk:df36737092528cb5b5d5,NEXT,chunk:ca3d03ebbc04bf82d693,NEXT,,chunk:df36737092528cb5b5d5,
chunk:df36737092528cb5b5d5,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:df36737092528cb5b5d5,
chunk:ca3d03ebbc04bf82d693,NEXT,chunk:f3cd8b6014942d0a3cca,NEXT,,chunk:ca3d03ebbc04bf82d693,
chunk:ca3d03ebbc04bf82d693,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:ca3d03ebbc04bf82d693,
chunk:f3cd8b6014942d0a3cca,NEXT,chunk:890e6276925daee59a48,NEXT,,chunk:f3cd8b6014942d0a3cca,
chunk:f3cd8b6014942d0a3cca,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:f3cd8b6014942d0a3cca,
chunk:890e6276925daee59a48,NEXT,chunk:eface18e4bdbd38b9cc0,NEXT,,chunk:890e6276925daee59a48,
chunk:890e6276925daee59a48,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:890e6276925daee59a48,
chunk:eface18e4bdbd38b9cc0,NEXT,chunk:08e54360fd1f4c96628b,NEXT,,chunk:eface18e4bdbd38b9cc0,
chunk:eface18e4bdbd38b9cc0,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:eface18e4bdbd38b9cc0,
chunk:08e54360fd1f4c96628b,NEXT,chunk:73e8c207cb8ed5fd4b9e,NEXT,,chunk:08e54360fd1f4c96628b,
chunk:08e54360fd1f4c96628b,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:08e54360fd1f4c96628b,
chunk:73e8c207cb8ed5fd4b9e,NEXT,chunk:b92a5cdfa339b1ee949f,NEXT,,chunk:73e8c207cb8ed5fd4b9e,
chunk:73e8c207cb8ed5fd4b9e,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:73e8c207cb8ed5fd4b9e,
chunk:b92a5cdfa339b1ee949f,NEXT,chunk:75969a8c81eb8c997a13,NEXT,,chunk:b92a5cdfa339b1ee949f,
chunk:b92a5cdfa339b1ee949f,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:b92a5cdfa339b1ee949f,
chunk:75969a8c81eb8c997a13,NEXT,chunk:f2aa9c4b62b335aafe9c,NEXT,,chunk:75969a8c81eb8c997a13,
chunk:75969a8c81eb8c997a13,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:75969a8c81eb8c997a13,
chunk:f2aa9c4b62b335aafe9c,NEXT,chunk:4465df3bf5f8f15e8126,NEXT,,chunk:f2aa9c4b62b335aafe9c,
chunk:f2aa9c4b62b335aafe9c,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:f2aa9c4b62b335aafe9c,
chunk:4465df3bf5f8f15e8126,NEXT,chunk:f67a5123115c45aef2a3,NEXT,,chunk:4465df3bf5f8f15e8126,
chunk:4465df3bf5f8f15e8126,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:4465df3bf5f8f15e8126,
chunk:f67a5123115c45aef2a3,NEXT,chunk:bb7bc8161a46aa6876af,NEXT,,chunk:f67a5123115c45aef2a3,
chunk:f67a5123115c45aef2a3,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:f67a5123115c45aef2a3,
chunk:bb7bc8161a46aa6876af,PART_OF,document:436e971653442bfa736e,PART_OF,,chunk:bb7bc8161a46aa6876af,
chunk:035816000f7c873ec462,NEXT,chunk:f466746c11ace72ae0cb,NEXT,,chunk:035816000f7c873ec462,
chunk:035816000f7c873ec462,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:035816000f7c873ec462,
chunk:f466746c11ace72ae0cb,NEXT,chunk:c4e3e1425d002bba32a6,NEXT,,chunk:f466746c11ace72ae0cb,
chunk:f466746c11ace72ae0cb,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f466746c11ace72ae0cb,
chunk:c4e3e1425d002bba32a6,NEXT,chunk:e2fc421e6d4f6d1787fe,NEXT,,chunk:c4e3e1425d002bba32a6,
chunk:c4e3e1425d002bba32a6,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:c4e3e1425d002bba32a6,
chunk:e2fc421e6d4f6d1787fe,NEXT,chunk:b790865f9a15fda91f2b,NEXT,,chunk:e2fc421e6d4f6d1787fe,
chunk:e2fc421e6d4f6d1787fe,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:e2fc421e6d4f6d1787fe,
chunk:b790865f9a15fda91f2b,NEXT,chunk:92aec52aaf57888e9811,NEXT,,chunk:b790865f9a15fda91f2b,
chunk:b790865f9a15fda91f2b,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:b790865f9a15fda91f2b,
chunk:92aec52aaf57888e9811,NEXT,chunk:f03c1d5d174d7d51ddd8,NEXT,,chunk:92aec52aaf57888e9811,
chunk:92aec52aaf57888e9811,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:92aec52aaf57888e9811,
chunk:f03c1d5d174d7d51ddd8,NEXT,chunk:0eaf35f76564f0f85e67,NEXT,,chunk:f03c1d5d174d7d51ddd8,
chunk:f03c1d5d174d7d51ddd8,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:f03c1d5d174d7d51ddd8,
chunk:0eaf35f76564f0f85e67,NEXT,chunk:5e1ceb018d2c4d24a31a,NEXT,,chunk:0eaf35f76564f0f85e67,
chunk:0eaf35f76564f0f85e67,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:0eaf35f76564f0f85e67,
chunk:5e1ceb018d2c4d24a31a,NEXT,chunk:3d4e62cc3f80bbcb35ff,NEXT,,chunk:5e1ceb018d2c4d24a31a,
chunk:5e1ceb018d2c4d24a31a,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:5e1ceb018d2c4d24a31a,
chunk:3d4e62cc3f80bbcb35ff,NEXT,chunk:bf7d799138e55ccbcf5e,NEXT,,chunk:3d4e62cc3f80bbcb35ff,
chunk:3d4e62cc3f80bbcb35ff,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:3d4e62cc3f80bbcb35ff,
chunk:bf7d799138e55ccbcf5e,NEXT,chunk:783880a532931e1e30e6,NEXT,,chunk:bf7d799138e55ccbcf5e,
chunk:bf7d799138e55ccbcf5e,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:bf7d799138e55ccbcf5e,
chunk:783880a532931e1e30e6,NEXT,chunk:e415ab5fdea82b212245,NEXT,,chunk:783880a532931e1e30e6,
chunk:783880a532931e1e30e6,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:783880a532931e1e30e6,
chunk:e415ab5fdea82b212245,NEXT,chunk:6a2c45767d2bb46ac8a9,NEXT,,chunk:e415ab5fdea82b212245,
chunk:e415ab5fdea82b212245,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:e415ab5fdea82b212245,
chunk:6a2c45767d2bb46ac8a9,NEXT,chunk:aa4dc738149ac1f7603e,NEXT,,chunk:6a2c45767d2bb46ac8a9,
chunk:6a2c45767d2bb46ac8a9,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:6a2c45767d2bb46ac8a9,
chunk:aa4dc738149ac1f7603e,NEXT,chunk:d8aa77c29b2f0538ab18,NEXT,,chunk:aa4dc738149ac1f7603e,
chunk:aa4dc738149ac1f7603e,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:aa4dc738149ac1f7603e,
chunk:d8aa77c29b2f0538ab18,NEXT,chunk:73ceac6b64aeea13a06b,NEXT,,chunk:d8aa77c29b2f0538ab18,
chunk:d8aa77c29b2f0538ab18,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:d8aa77c29b2f0538ab18,
chunk:73ceac6b64aeea13a06b,NEXT,chunk:b29f5fa95a2a48e9f4d7,NEXT,,chunk:73ceac6b64aeea13a06b,
chunk:73ceac6b64aeea13a06b,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:73ceac6b64aeea13a06b,
chunk:b29f5fa95a2a48e9f4d7,NEXT,chunk:6ce558edc94d647823c8,NEXT,,chunk:b29f5fa95a2a48e9f4d7,
chunk:b29f5fa95a2a48e9f4d7,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:b29f5fa95a2a48e9f4d7,
chunk:6ce558edc94d647823c8,NEXT,chunk:ce0d49324fea95fe07e7,NEXT,,chunk:6ce558edc94d647823c8,
chunk:6ce558edc94d647823c8,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:6ce558edc94d647823c8,
chunk:ce0d49324fea95fe07e7,NEXT,chunk:07b8766b398a0db1065f,NEXT,,chunk:ce0d49324fea95fe07e7,
chunk:ce0d49324fea95fe07e7,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:ce0d49324fea95fe07e7,
chunk:07b8766b398a0db1065f,NEXT,chunk:20ce4a98268f7cf5dd51,NEXT,,chunk:07b8766b398a0db1065f,
chunk:07b8766b398a0db1065f,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:07b8766b398a0db1065f,
chunk:20ce4a98268f7cf5dd51,NEXT,chunk:c937d8db50489d8e4c54,NEXT,,chunk:20ce4a98268f7cf5dd51,
chunk:20ce4a98268f7cf5dd51,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:20ce4a98268f7cf5dd51,
chunk:c937d8db50489d8e4c54,NEXT,chunk:e610fb10589265b3b80f,NEXT,,chunk:c937d8db50489d8e4c54,
chunk:c937d8db50489d8e4c54,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:c937d8db50489d8e4c54,
chunk:e610fb10589265b3b80f,NEXT,chunk:bf5e9649477cfd8e49d0,NEXT,,chunk:e610fb10589265b3b80f,
chunk:e610fb10589265b3b80f,PART_OF,document:1fb2213a55c583ec568f,PART_OF,,chunk:e610fb10589265b3b80f,
